ID,TLC,EOM,LEAF,Gaia,RAdeg,DEdeg,plx,Gmag,bp-rp,Weight,teff_gspphot,radius_gspphot,teff_gspspec,logg_gspspec,teff_esphs,logg_esphs,tic,tmag,noise
61977,22,-1,,5846205927384434944,211.3897,-69.9873,8.863,9.31,0.7,0.01,6089.06591796875,1.184999942779541,6364.0,4.409999847412109,nan,nan,448568385,8.9395,0.0005030837417072836
62098,22,-1,,6093936101946751744,210.2163,-49.5261,6.781,8.2,0.39,0.05,7283.4736328125,1.9397000074386597,nan,nan,nan,nan,312134943,8.006,0.0004791705005315455
62129,22,-1,,6065381029065308416,205.437,-54.561,11.336,6.58,0.08,0.15,9984.6728515625,1.6069999933242798,nan,nan,nan,nan,453510803,6.5674,0.00046863249801142314
62156,22,-1,,5830829630907842816,248.1752,-60.624,8.163,8.47,0.53,0.02,6744.4248046875,1.5329999923706055,nan,nan,nan,nan,402648095,8.1972,0.00048300903756333966
62239,22,-1,,5276085474501467648,124.7487,-65.2781,6.312,8.7,0.42,0.04,7153.01025390625,1.587499976158142,6740.0,3.7100000381469727,nan,nan,309402106,8.4884,0.00048670199695179366
62372,22,-1,,4118865772879961472,266.8808,-20.8374,6.192,7.08,0.6,0.01,10007.623046875,3.4405999183654785,7532.0,4.039999961853027,nan,nan,170124183,6.76706,0.0004699305125161502
62477,22,-1,,5968129603558358400,251.3524,-42.1665,4.492,9.22,0.43,0.03,8036.50927734375,1.7525999546051025,nan,nan,7685.44189453125,3.880606174468994,235841944,9.0146,0.000523386015988799
62478,22,-1,,5970185621572661632,254.1012,-39.3014,5.418,9.13,0.48,0.14,7218.75537109375,1.5044000148773193,nan,nan,nan,nan,341247220,8.8823,0.0005153794050418034
62564,22,-1,,5940760147808680960,247.3115,-48.9553,5.472,9.02,0.4,0.08,7653.18115234375,1.5893000364303589,nan,nan,7655.7197265625,4.134429931640625,12747481,8.8229,0.0005244044880180653
62585,22,-1,,4094541483246409472,275.3567,-19.2721,7.073,8.04,0.83,0.01,6125.36572265625,3.027100086212158,6315.0,3.880000114440918,nan,nan,167058447,7.60318,0.00047747213158558634
62635,22,-1,,5854314619489968512,216.873,-61.9969,9.388,7.44,0.57,0.0,6536.58984375,2.2781999111175537,nan,nan,nan,nan,386362866,7.1428,0.0004732578034246043
62838,22,-1,,6046875561183621120,251.8405,-24.7066,8.766,9.38,0.69,0.01,6126.33740234375,1.1865999698638916,6458.0,4.389999866485596,nan,nan,206316623,9.01002,0.0005013257736784133
62918,22,-1,,6045204544013007104,246.8021,-27.1895,9.051,8.12,0.58,0.05,6592.19482421875,1.7186000347137451,6908.0,4.460000038146973,nan,nan,175634861,7.81596,0.00047655702228308283
62934,22,-1,,5968814771108770560,248.0852,-41.1909,4.946,9.49,0.68,0.02,7691.4970703125,1.7461999654769897,nan,nan,7730.791015625,4.2711615562438965,30003888,9.1385,0.0005201798545826164
63003,22,-1,,5872473775555530880,208.6594,-55.7384,10.292,7.2,0.39,0.04,7367.58740234375,1.784500002861023,nan,nan,nan,nan,208390962,7.0009,0.0004708222515682731
63014,22,-1,,5316796198197147904,130.1993,-56.1674,6.793,7.91,0.28,0.01,7780.77197265625,1.8661999702453613,nan,nan,7865.69384765625,3.9475362300872803,45188999,7.7739,0.00047679333003573153
63332,22,-1,,5886730386943243904,228.3292,-54.869,6.025,10.02,0.71,0.03,6349.76611328125,1.2581000328063965,6594.0,4.460000038146973,nan,nan,42145624,9.6495,0.0005794519067187484
63360,22,-1,,5963088342727789696,255.6065,-46.7773,6.352,8.77,0.59,0.06,6533.009765625,1.87090003490448,nan,nan,nan,nan,122973489,8.4707,0.0004958794851337108
63467,22,-1,,4061096469881929728,265.9867,-26.3068,5.937,8.25,0.7,0.0,7941.775390625,2.6284000873565674,nan,nan,nan,nan,203406617,7.8829,0.0004828085395185889
63562,22,-1,,5226663938665530752,176.1813,-73.7766,6.054,9.85,0.69,0.01,6325.4189453125,1.3257999420166016,6383.0,4.489999771118164,nan,nan,454788478,9.4914,0.0005237143912095325
63626,22,-1,,6192886440428595456,199.7428,-25.5957,12.29,7.99,0.74,0.04,5915.46142578125,1.9005000591278076,6312.0,4.539999961853027,nan,nan,97973318,7.5962,0.0004741978100191474
63698,22,-1,,5968187534082255104,250.8722,-41.9862,4.921,9.76,0.73,0.05,6710.73828125,1.9687999486923218,nan,nan,nan,nan,234101682,9.3808,0.0005501409320459108
63846,22,-1,,6221731548163400576,219.3706,-29.6829,6.233,8.21,0.42,0.03,7292.0673828125,2.0322999954223633,nan,nan,nan,nan,14430,7.99549,0.0004784417426021786
64067,22,-1,,4042252111883303552,270.5734,-33.7681,6.673,7.94,0.19,0.03,9824.3017578125,1.5872999429702759,nan,nan,8510.8251953125,4.0951409339904785,265663360,7.8606,0.00047903069475513523
64667,22,-1,,5907863069123752704,224.2057,-44.649,4.736,8.3,0.12,0.01,10054.5966796875,1.8194999694824219,8383.0,4.510000228881836,9330.65625,4.037419319152832,333646502,8.2618,0.0004829418551697512
64680,22,-1,,5422428651096124416,140.7431,-47.3169,9.466,8.09,0.47,0.02,7000.55322265625,1.4982999563217163,nan,nan,nan,nan,76743692,7.8468,0.000481628865261966
64852,22,-1,,5991410181738083456,240.9694,-44.3483,5.272,10.49,0.83,0.04,6224.50830078125,1.3194999694824219,6572.0,4.349999904632568,nan,nan,256902666,10.0558,0.0005904177469612497
64886,22,-1,,6086154926875943040,196.2774,-47.117,10.133,6.34,0.55,0.0,6801.12939453125,3.3889999389648438,6794.0,3.7899999618530273,nan,nan,453750774,6.0526,0.0004670299704606189
64923,22,-1,,3467506494551994624,179.5148,-31.6511,17.592,6.98,0.6,0.01,6437.83935546875,1.552299976348877,6709.0,4.349999904632568,nan,nan,142116609,6.6612,0.00046871894322541197
64982,22,-1,,6095833893374673024,212.9624,-46.8907,5.872,9.57,0.63,0.03,6436.7509765625,1.455399990081787,6590.0,4.239999771118164,nan,nan,242355345,9.24,0.0005096945828344154
64992,22,-1,,6213395154082598016,232.2021,-27.6214,7.116,9.49,0.7,0.15,6096.8994140625,1.3553999662399292,6404.0,4.690000057220459,nan,nan,185253549,9.11736,0.0005031182879230127
65031,22,-1,,6001788884292827904,235.9868,-42.0111,5.029,8.17,0.08,0.05,10331.21875,1.7247999906539917,nan,nan,9751.2158203125,4.074980735778809,254573019,8.162,0.0004818293612034802
65118,22,-1,,5993592506151832832,243.2665,-41.6248,5.771,10.18,1.06,0.03,6549.37744140625,1.625100016593933,nan,nan,nan,nan,303284647,9.6253,0.0005436286205324308
65150,22,-1,,6041555093123155840,239.3068,-27.6428,15.218,7.18,0.57,0.03,6525.0634765625,1.607699990272522,nan,nan,nan,nan,77618684,6.881,0.0004696327136892247
65197,22,-1,,5830944705994435200,249.7166,-59.6845,5.415,9.08,0.42,0.0,7356.89306640625,1.5672999620437622,nan,nan,nan,nan,222002351,8.8631,0.0004996426894294337
65337,22,-1,,6065138792911302784,208.8285,-53.5286,7.57,8.14,0.3,0.25,7711.2412109375,1.5680999755859375,nan,nan,7796.3388671875,4.061643600463867,241755717,7.9926,0.00047978433487820804
65396,22,-1,,5303286052150068352,134.2433,-59.2293,5.05,4.83,-0.29,0.03,17092.375,4.435800075531006,nan,nan,nan,nan,383287220,5.1082,0.0004657193784793103
65427,22,-1,,6094572719180018432,206.4247,-49.0831,6.935,9.09,0.6,0.25,6451.80078125,1.4678000211715698,nan,nan,nan,nan,241511379,8.7776,0.0004942476871343466
65437,22,-1,,4127980792913041664,256.1888,-20.4948,6.218,6.24,0.01,0.06,12701.5595703125,2.796099901199341,nan,nan,nan,nan,99371010,6.30416,0.00046765718062275987
65469,22,-1,,6463748969563201408,319.964,-53.4497,33.461,6.85,0.78,0.01,5792.83984375,1.0880000591278076,6639.0,5.5,nan,nan,79394645,6.4362,0.00046797119814068325
65490,22,-1,,6080863217929813120,199.0602,-50.9552,7.093,8.51,0.44,0.0,7073.986328125,1.6361000537872314,nan,nan,nan,nan,245234391,8.2858,0.000483552857860599
65540,22,-1,,5308362737842156800,147.021,-54.5784,7.676,8.67,0.55,0.03,6622.90087890625,1.5536999702453613,nan,nan,nan,nan,443493880,8.3749,0.0004990003966063085
65591,22,-1,,5529483562806389248,129.1055,-38.7654,4.87,9.58,0.5,0.01,6832.11865234375,1.5046000480651855,6708.0,4.099999904632568,nan,nan,180582095,9.3149,0.0005560768766521843
65613,22,-1,,4074209795222980096,286.1911,-25.2312,6.514,7.05,0.12,0.0,9927.6767578125,2.2939000129699707,nan,nan,nan,nan,109067466,7.015,0.00047035330813854974
65615,22,-1,,6079323317537098240,190.7284,-50.8167,6.674,8.66,0.45,0.14,7193.0263671875,1.5241999626159668,nan,nan,nan,nan,162399127,8.4297,0.0004862284563060479
65699,22,-1,,6633208416057269632,282.5055,-59.416,8.489,8.9,0.64,0.01,6312.3720703125,1.3967000246047974,nan,nan,nan,nan,456609935,8.5654,0.00048792220784007827
65731,22,-1,,5370885431469026560,177.5298,-49.5432,6.981,8.17,0.23,0.06,nan,nan,nan,nan,8191.67138671875,4.106809139251709,94554742,8.0613,0.0004798975595191909
65734,22,-1,,4044863585057595264,277.3878,-33.3182,6.239,9.0,0.61,0.01,6626.95263671875,1.7032999992370605,6818.0,4.28000020980835,nan,nan,196907897,8.6834,0.0004928174884208503
65771,22,-1,,6001055887996178816,234.1938,-44.7227,5.727,9.17,0.55,0.0,6641.7177734375,1.624899983406067,6801.0,4.340000152587891,nan,nan,290120077,8.8873,0.0005001377421846203
65781,22,-1,,6001046778362375808,233.9717,-44.9585,7.311,4.65,-0.26,0.08,17099.76953125,3.4958999156951904,nan,nan,18775.607421875,4.297902584075928,289877581,4.917,0.0004655625025445941
65814,22,-1,,5235080528392956544,172.8952,-67.7319,7.87,8.27,0.42,0.02,7157.0009765625,1.5694999694824219,nan,nan,nan,nan,296336450,8.0503,0.0004816729774827705
65830,22,-1,,5897858715909881472,216.8767,-52.5252,6.232,8.43,0.53,0.02,6718.66357421875,1.8030999898910522,6922.0,4.409999847412109,nan,nan,333544395,8.1587,0.00048274116280382534
65939,22,-1,,5984365816870110208,240.4608,-47.9762,4.706,11.05,1.28,0.03,6472.447265625,1.7023999691009521,nan,nan,nan,nan,275019944,10.3934,0.0006759377287340757
65961,22,-1,,4128169114323655168,257.6004,-20.0505,7.64,9.5,0.68,0.13,6192.73876953125,1.2561999559402466,6403.0,4.260000228881836,nan,nan,101251648,9.14825,0.0005073851954428981
65986,22,-1,,5845487911944804864,198.7912,-67.8805,8.677,7.3,0.19,0.1,8221.703125,1.704300045967102,7631.0,4.320000171661377,nan,nan,338464960,7.2203,0.00047238099933137546
66023,22,-1,,5317412096511795456,132.6962,-54.1129,5.67,8.15,0.1,0.12,8785.642578125,1.6009999513626099,nan,nan,8923.015625,4.169950485229492,121956658,8.1263,0.0004828880489469192
66107,22,-1,,5348352388077011200,170.9626,-52.8421,7.981,8.12,0.58,0.01,6541.72705078125,1.9675999879837036,nan,nan,nan,nan,91474697,7.8081,0.0004774317790214139
66174,22,-1,,4136396042590520832,258.2115,-15.3728,6.218,8.9,0.47,0.03,7961.51513671875,1.5396000146865845,7409.0,4.03000020980835,7840.876953125,4.2493181228637695,434868744,8.65424,0.0004907883848031175
66209,22,-1,,4045851912981369600,273.9045,-32.3429,7.059,7.39,0.48,0.11,6923.21728515625,2.5917000770568848,nan,nan,nan,nan,61191745,7.13816,0.0004714589397284423
66296,22,-1,,5350989875979153280,163.3096,-57.8492,6.453,8.78,0.64,0.01,6371.77587890625,1.9872000217437744,nan,nan,nan,nan,459704082,8.4424,0.0004991763489903481
66425,22,-1,,5923012380855668992,261.2,-54.5625,9.945,7.07,0.2,0.06,8530.443359375,1.674299955368042,nan,nan,nan,nan,291417201,6.9792,0.00047030176417550506
66606,22,-1,,6260648762233972992,237.6134,-17.5771,7.648,9.15,0.72,0.03,6357.39111328125,1.4771000146865845,nan,nan,nan,nan,294843864,8.77664,0.0004928099557023097
66707,22,-1,,3459806786421611136,181.6665,-37.8482,6.628,9.11,0.6,0.01,6446.900390625,1.5542000532150269,6494.0,4.199999809265137,nan,nan,461203062,8.7962,0.0004933685892501537
66938,22,-1,,5527930949308288128,126.2171,-40.2469,7.524,9.14,0.61,0.0,6423.18212890625,1.3473000526428223,6377.0,4.070000171661377,nan,nan,183815877,8.8263,0.000516799892870659
67009,22,-1,,5955309813392304384,265.4751,-44.784,6.233,7.79,0.24,0.02,10752.14453125,1.7973999977111816,nan,nan,8469.1494140625,4.294013977050781,31213193,7.6825,0.0004760364158162584
67159,22,-1,,5481349486357753984,94.3373,-61.2462,11.095,8.39,0.61,0.05,6407.66455078125,1.3079999685287476,6442.0,4.460000038146973,nan,nan,150249155,8.0692,0.00047939105515281956
67164,22,-1,,5481327629267108992,92.7205,-61.4997,13.03,7.36,0.49,0.03,6832.291015625,1.5814000368118286,nan,nan,nan,nan,150143137,7.0964,0.0004706777241045004
67251,22,-1,,6256370631203976832,228.3297,-19.6477,11.538,6.04,0.18,0.01,9949.3916015625,2.6754000186920166,nan,nan,nan,nan,70367797,5.9671,0.00046684244085869127
67254,22,-1,,4329299275994686080,243.7464,-14.6391,9.283,8.07,0.47,0.02,7075.89697265625,1.5454000234603882,nan,nan,nan,nan,52601119,7.83198,0.0004765189017056639
67315,22,-1,,5251591482193162112,154.7708,-64.6762,11.396,6.32,0.09,0.08,9772.892578125,1.6856000423431396,nan,nan,nan,nan,378035923,6.2966,0.00046779205552690374
67316,22,-1,,5251591477884660352,154.7696,-64.6757,11.462,6.46,0.07,0.09,9611.5166015625,1.6169999837875366,nan,nan,nan,nan,847861519,6.4467,0.0004682756239537286
67454,22,-1,,6045878952655244416,246.4913,-26.0105,6.316,12.07,1.87,0.13,8207.994140625,1.12090003490448,nan,nan,nan,nan,98690271,11.1638,0.0007337026952026054
67612,22,-1,,5499936524267870208,96.7239,-53.5819,8.689,8.46,0.53,0.01,6716.17822265625,1.4656000137329102,nan,nan,nan,nan,255586960,8.1826,0.00048099645246091485
67647,22,-1,,5253018029826598400,154.1666,-62.3057,9.351,8.18,0.51,0.0,6821.96142578125,1.5240999460220337,nan,nan,nan,nan,377374093,7.911,0.0004803633136483253
67664,22,-1,,5379269555527993600,175.4782,-44.1034,10.94,7.78,0.56,0.01,6638.0615234375,1.7007999420166016,nan,nan,nan,nan,421186672,7.4904,0.0004733946412170168
67734,22,-1,,5982299971995903488,236.206,-51.0187,4.723,8.22,0.11,0.02,nan,nan,nan,nan,9061.1494140625,4.016817569732666,266754368,8.1971,0.0004879322944409558
67859,22,-1,,5318264630338850560,130.7218,-53.7502,5.099,8.07,0.3,0.02,7650.21533203125,2.2997000217437744,nan,nan,7982.2041015625,3.9965927600860596,94106709,7.9274,0.00047933344362796826
68013,22,-1,,5534144250855297664,119.3107,-41.6039,4.471,9.54,0.67,0.0,6355.5625,2.454900026321411,6369.0,4.039999961853027,nan,nan,132239659,9.1963,0.0005175025263086727
68026,22,-1,,6125166320993323392,182.9127,-52.3685,11.835,3.86,-0.23,0.1,15230.1923828125,3.941999912261963,nan,nan,nan,nan,334217681,4.1334,0.00046514553275048796
68050,22,-1,,5536306066814842496,114.7534,-41.5356,7.417,8.63,0.49,0.0,6863.2412109375,1.513200044631958,nan,nan,nan,nan,174603437,8.3757,0.0004859819155793354
68144,22,-1,,4347871779739475072,240.0971,-8.1943,6.846,8.54,0.58,0.02,7271.48388671875,1.8569999933242798,nan,nan,nan,nan,49520418,8.23502,0.0004817525711044186
68293,22,-1,,4350939829495923456,247.8257,-7.921,8.011,7.19,0.67,0.03,6542.1650390625,3.2144999504089355,nan,nan,nan,nan,40671033,6.8417,0.00046944061368917864
68408,22,-1,,6127018036004204032,185.652,-49.3262,5.169,7.91,0.21,0.0,9831.580078125,2.1447999477386475,nan,nan,nan,nan,273221537,7.818,0.000476686351523503
68537,22,-1,,5892241070504664064,213.7379,-57.0862,7.893,5.01,-0.05,0.23,13024.166015625,4.086900234222412,nan,nan,15505.43359375,4.287200927734375,409358619,5.1227,0.0004657679486319644
68603,22,-1,,5489192607740753408,114.5591,-54.0082,4.762,9.08,0.32,0.0,7583.2294921875,1.5881999731063843,nan,nan,7639.880859375,3.9998388290405273,262570768,8.9265,0.0004978737809442744
68614,22,-1,,5360285765724531200,164.2824,-50.765,9.124,5.86,0.24,0.01,7949.01171875,3.450500011444092,nan,nan,nan,nan,120856811,5.7606,0.00046654090031755466
68616,22,-1,,4040635280015859840,268.2401,-35.6245,14.139,5.93,0.46,0.03,6960.46875,2.9535000324249268,nan,nan,nan,nan,256086522,5.7012,0.0004665067948943859
